@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureOutOfBagError numeric

@data

snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,1,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8687,966,470,496,0,48.654244,51.345756,0,0.307237,0.272186,0.367914,72.609041,84.981421,1931.249555,1348.052229,583.197326,1.999223,1.395499,0.603724,683.053672,0.707095,35.368483,0,0,0,0,1,735,1,231,?,0,?,?,0.659864,0.316005,0.486542,0.180163,0.819837,0.513458,?,0.486542,?,?,0.726847,0.466819,?,0.486542,0.028,0.001,0.03125,0,31.25,0,3894,2339561,262612,96.99793,68.918219,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,1,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8687,966,471,495,0,48.757764,51.242236,0,0.308677,0.270563,0.36808,72.176162,85.019782,1931.249555,1340.086152,591.163404,1.999223,1.387253,0.61197,689.909337,0.714192,35.723469,0,0,0,0,1,735,1,231,?,0,?,?,0.667347,0.320833,0.487578,0.179753,0.820247,0.512422,?,0.487578,?,?,0.729838,0.466216,?,0.487578,0.019,0.001,0.015625,0,15.625,0,3894,2339561,262612,97.308489,68.63354,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,1,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8687,966,480,486,0,49.689441,50.310559,0,0.321266,0.266664,0.363301,71.136107,83.915789,1931.249555,1287.895197,643.354358,1.999223,1.333225,0.665998,708.420172,0.733354,36.681959,0,0,0,0,1,735,1,231,?,0,?,?,0.670748,0.323077,0.496894,0.176506,0.823494,0.503106,?,0.496894,?,?,0.739147,0.477988,?,0.496894,0.02,0,0.015625,0,15.625,0,3894,2339561,262612,98.343685,68.504141,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,1,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,480,485,0,49.740933,50.259067,0,0.321705,0.267926,0.364581,71.473221,84.212,1929.222008,1302.98179,626.240218,1.999194,1.35024,0.648954,701.784346,0.727238,36.376547,0,0,0,0,1,734,1,231,?,0,?,?,0.668937,0.322176,0.497409,0.176572,0.823428,0.502591,?,0.497409,?,?,0.736284,0.474934,?,0.497409,0.02,0.001,0.03125,0,31.25,0,3894,2339830,262343,97.720207,68.57513,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,1,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,473,492,0,49.015544,50.984456,0,0.311907,0.269387,0.366342,71.862995,84.618914,1929.222008,1320.98546,608.236548,1.999194,1.368897,0.630297,694.906213,0.72011,36.020023,0,0,0,0,1,734,1,231,?,0,?,?,0.667575,0.32128,0.490155,0.179114,0.820886,0.509845,?,0.490155,?,?,0.732782,0.470529,?,0.490155,0.019,0,0.015625,0,15.625,0,3894,2339830,262343,97.720207,68.626943,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,1,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,471,494,0,48.80829,51.19171,0,0.309613,0.268865,0.369229,71.723237,85.285178,1929.243682,1340.514202,588.72948,1.999216,1.389134,0.610082,696.090998,0.721338,36.08103,0,0,0,0,1,734,1,231,?,0,?,?,0.677793,0.328125,0.488083,0.178891,0.821109,0.511917,?,0.488083,?,?,0.732705,0.463913,?,0.488083,0.019,0,0.015625,0,15.625,0,3894,2339830,262343,97.409326,68.238342,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,1,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,465,500,0,48.186528,51.813472,0,0.301425,0.272003,0.36865,72.559505,85.150231,1929.304852,1349.991129,579.313723,1.99928,1.398955,0.600325,682.925812,0.707695,35.397507,0,0,0,0,1,734,1,231,?,0,?,?,0.662807,0.318182,0.481865,0.181084,0.818916,0.518135,?,0.481865,?,?,0.72693,0.464913,?,0.481865,0.019,0.001,0.015625,0,15.625,0,3894,2339830,262343,97.305699,68.80829,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,1,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,470,495,0,48.704663,51.295337,0,0.308426,0.270296,0.367249,72.103995,84.826601,1929.304852,1331.759496,597.545356,1.99928,1.380062,0.619218,690.728257,0.715781,35.801924,0,0,0,0,1,734,1,231,?,0,?,?,0.666213,0.320388,0.487047,0.179267,0.820733,0.512953,?,0.487047,?,?,0.730714,0.468301,?,0.487047,0.021,0,0.015625,0,15.625,0,3894,2339830,262343,97.512953,68.678756,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,1,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,468,497,0,48.497409,51.502591,0,0.30493,0.269284,0.367158,71.835969,84.808001,1929.185764,1325.487157,603.698607,1.999156,1.373562,0.625594,695.038408,0.720247,36.027552,0,0,0,0,1,735,1,230,?,0,?,?,0.670068,0.321678,0.484974,0.180912,0.819088,0.515026,?,0.484974,?,?,0.732675,0.46864,?,0.484974,0.019,0.001,0.015625,0,15.625,0,3894,2339830,262343,98.134715,68.523316,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,1,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,472,493,0,48.911917,51.088083,0,0.31054,0.270766,0.370401,72.231163,85.557177,1929.185764,1358.202336,570.983428,1.999156,1.407464,0.591693,687.354719,0.712285,35.629266,0,0,0,0,1,735,1,230,?,0,?,?,0.672789,0.323488,0.489119,0.179408,0.820592,0.510881,?,0.489119,?,?,0.728581,0.460861,?,0.489119,0.02,0,0.03125,0,31.25,0,3894,2339830,262343,96.683938,68.419689,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,2,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8687,966,477,489,0,49.378882,50.621118,0,0.317049,0.268698,0.364735,71.678693,84.246932,1931.249555,1308.022368,623.227187,1.999223,1.35406,0.645163,699.173027,0.723782,36.203142,0,0,0,0,1,735,1,231,?,0,?,?,0.665986,0.319945,0.493789,0.177612,0.822388,0.506211,?,0.493789,?,?,0.734724,0.474543,?,0.493789,0.023,0.001,0.015625,0,15.625,0,3894,2339561,262612,97.826087,68.6853,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,2,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8687,966,464,502,0,48.033126,51.966874,0,0.298897,0.272142,0.370243,72.597448,85.51922,1931.249555,1362.468215,568.78134,1.999223,1.410423,0.588801,682.36477,0.706382,35.332812,0,0,0,0,1,735,1,231,?,0,?,?,0.666667,0.320388,0.480331,0.182281,0.817719,0.519669,?,0.480331,?,?,0.725992,0.460948,?,0.480331,0.019,0,0.015625,0,15.625,0,3894,2339561,262612,97.204969,68.65942,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,2,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8687,966,482,484,0,49.89648,50.10352,0,0.324075,0.267062,0.364903,71.242184,84.28583,1931.249555,1302.517397,628.732158,1.999223,1.348362,0.650861,706.051204,0.730902,36.559294,0,0,0,0,1,735,1,231,?,0,?,?,0.673469,0.324895,0.498965,0.175748,0.824252,0.501035,?,0.498965,?,?,0.737769,0.474127,?,0.498965,0.02,0,0.015625,0,15.625,0,3894,2339561,262612,97.722567,68.400621,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,2,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,472,493,0,48.911917,51.088083,0,0.310512,0.270041,0.367587,72.037898,84.907159,1929.185764,1333.08769,596.098075,1.999156,1.381438,0.617718,691.576422,0.71666,35.848099,0,0,0,0,1,735,1,230,?,0,?,?,0.668027,0.320334,0.489119,0.179463,0.820537,0.510881,?,0.489119,?,?,0.731045,0.467468,?,0.489119,0.02,0,0.03125,0,31.25,0,3894,2339830,262343,97.409326,68.601036,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,2,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,475,490,0,49.222798,50.777202,0,0.315193,0.268893,0.368033,71.73127,85.009734,1929.207438,1333.301074,595.906365,1.999179,1.381659,0.61752,696.35872,0.721615,36.095585,0,0,0,0,1,735,1,230,?,0,?,?,0.67415,0.324401,0.492228,0.177457,0.822543,0.507772,?,0.492228,?,?,0.733146,0.466647,?,0.492228,0.021,0.001,0.03125,0,31.25,0,3894,2339830,262343,97.202073,68.367876,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,2,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,470,495,0,48.704663,51.295337,0,0.308423,0.270195,0.366853,72.077143,84.735137,1929.304852,1328.44745,600.857403,1.99928,1.376629,0.62265,691.318926,0.716393,35.83254,0,0,0,0,1,734,1,231,?,0,?,?,0.665531,0.319945,0.487047,0.179273,0.820727,0.512953,?,0.487047,?,?,0.731066,0.469299,?,0.487047,0.02,0,0,0,0,0,3894,2339830,262343,97.61658,68.704663,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,2,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,470,495,0,48.704663,51.295337,0,0.308411,0.270882,0.366941,72.260533,84.755523,1929.304852,1332.968914,596.335938,1.99928,1.381315,0.617965,688.347392,0.713313,35.678519,0,0,0,0,1,734,1,231,?,0,?,?,0.662807,0.318182,0.487047,0.179284,0.820716,0.512953,?,0.487047,?,?,0.729734,0.469156,?,0.487047,0.022,0,0.015625,0,15.625,0,3894,2339830,262343,97.409326,68.80829,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,2,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,477,488,0,49.430052,50.569948,0,0.317525,0.267789,0.365351,71.436632,84.389981,1929.222008,1306.565166,622.656842,1.999194,1.353954,0.64524,702.092011,0.727556,36.392494,0,0,0,0,1,734,1,231,?,0,?,?,0.671662,0.323983,0.494301,0.177641,0.822359,0.505699,?,0.494301,?,?,0.736204,0.472956,?,0.494301,0.019,0.001,0.015625,0,15.625,0,3894,2339830,262343,97.927461,68.471503,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,2,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,468,497,0,48.497409,51.502591,0,0.304922,0.270709,0.368851,72.215656,85.198403,1929.222008,1344.66459,584.557418,1.999194,1.393435,0.605759,688.302544,0.713267,35.677726,0,0,0,0,1,734,1,231,?,0,?,?,0.668937,0.322176,0.484974,0.180904,0.819096,0.515026,?,0.484974,?,?,0.729272,0.464378,?,0.484974,0.02,0.002,0.015625,0.015625,15.625,15.625,3894,2339830,262343,97.409326,68.57513,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,2,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,465,500,0,48.186528,51.813472,0,0.300715,0.271519,0.369356,72.431516,85.314996,1929.222008,1352.082269,577.139739,1.999194,1.401122,0.598072,684.677797,0.709511,35.48984,0,0,0,0,1,734,1,231,?,0,?,?,0.666894,0.320833,0.481865,0.182005,0.817995,0.518135,?,0.481865,?,?,0.727547,0.463153,?,0.481865,0.021,0,0.03125,0,31.25,0,3894,2339830,262343,97.409326,68.65285,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,3,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8687,966,477,489,0,49.378882,50.621118,0,0.317077,0.266684,0.36333,71.141281,83.922583,1931.249555,1287.617295,643.63226,1.999223,1.332937,0.666286,708.362238,0.733294,36.678959,0,0,0,0,1,735,1,231,?,0,?,?,0.670748,0.323077,0.493789,0.177596,0.822404,0.506211,?,0.493789,?,?,0.739106,0.477954,?,0.493789,0.022,0,0.015625,0,15.625,0,3894,2339561,262612,98.654244,68.504141,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,3,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8687,966,479,487,0,49.585921,50.414079,0,0.319838,0.269142,0.365175,71.797146,84.348657,1931.249555,1314.564349,616.685206,1.999223,1.360833,0.63839,697.076038,0.721611,36.09456,0,0,0,0,1,735,1,231,?,0,?,?,0.665306,0.319502,0.495859,0.176885,0.823115,0.504141,?,0.495859,?,?,0.733734,0.473545,?,0.495859,0.02,0.001,0.03125,0,31.25,0,3894,2339561,262612,97.412008,68.71118,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,3,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8687,966,475,491,0,49.171843,50.828157,0,0.314268,0.269555,0.36678,71.907237,84.719436,1931.249555,1326.601062,604.648493,1.999223,1.373293,0.62593,694.701989,0.719153,35.971632,0,0,0,0,1,735,1,231,?,0,?,?,0.668027,0.32128,0.491718,0.178307,0.821693,0.508282,?,0.491718,?,?,0.732277,0.469435,?,0.491718,0.019,0.001,0.015625,0,15.625,0,3894,2339561,262612,97.412008,68.60766,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,3,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,482,483,0,49.948187,50.051813,0,0.325218,0.266789,0.364052,71.168644,84.088148,1929.304852,1294.347437,634.957415,1.99928,1.341293,0.657987,706.874308,0.732512,36.638808,0,0,0,0,1,734,1,231,?,0,?,?,0.672343,0.324438,0.499482,0.174913,0.825087,0.500518,?,0.499482,?,?,0.73866,0.476222,?,0.499482,0.022,0,0,0,0,0,3894,2339830,262343,97.823834,68.445596,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,3,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,470,495,0,48.704663,51.295337,0,0.308444,0.269264,0.367129,71.828893,84.798903,1929.304852,1325.361552,603.9433,1.99928,1.373432,0.625848,695.184916,0.720399,36.032922,0,0,0,0,1,734,1,231,?,0,?,?,0.6703,0.323077,0.487047,0.179249,0.820751,0.512953,?,0.487047,?,?,0.732714,0.468603,?,0.487047,0.02,0,0.015625,0,15.625,0,3894,2339830,262343,97.823834,68.523316,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,3,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,472,493,0,48.911917,51.088083,0,0.311214,0.270084,0.366441,72.047546,84.640089,1929.304852,1325.516356,603.788496,1.99928,1.373592,0.625688,691.936949,0.717033,35.864573,0,0,0,0,1,734,1,231,?,0,?,?,0.66485,0.319502,0.489119,0.178554,0.821446,0.510881,?,0.489119,?,?,0.731444,0.470337,?,0.489119,0.02,0,0.015625,0,15.625,0,3894,2339830,262343,97.512953,68.73057,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,3,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,465,500,0,48.186528,51.813472,0,0.30069,0.273097,0.37031,72.853082,85.536045,1929.185764,1367.652122,561.533642,1.999156,1.417256,0.5819,677.502581,0.702075,35.118577,0,0,0,0,1,735,1,230,?,0,?,?,0.662585,0.316804,0.481865,0.182021,0.817979,0.518135,?,0.481865,?,?,0.72418,0.460799,?,0.481865,0.02,0,0.015625,0,15.625,0,3894,2339830,262343,96.787565,68.80829,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,3,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,463,502,0,47.979275,52.020725,0,0.297702,0.271696,0.372304,72.480298,85.997819,1929.124594,1375.616792,553.507802,1.999093,1.42551,0.573583,682.766847,0.70753,35.392574,0,0,0,0,1,735,1,230,?,0,?,?,0.67415,0.324401,0.479793,0.182716,0.817284,0.520207,?,0.479793,?,?,0.726127,0.456455,?,0.479793,0.02,0,0.03125,0,31.25,0,3894,2339830,262343,96.994819,68.367876,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,3,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,468,497,0,48.497409,51.502591,0,0.304914,0.271053,0.36889,72.307392,85.207364,1929.222008,1346.804225,582.417783,1.999194,1.395652,0.603542,686.81654,0.711727,35.6007,0,0,0,0,1,734,1,231,?,0,?,?,0.667575,0.32128,0.484974,0.180912,0.819088,0.515026,?,0.484974,?,?,0.728607,0.464266,?,0.484974,0.019,0,0.015625,0,15.625,0,3894,2339830,262343,97.305699,68.626943,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,3,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,469,496,0,48.601036,51.398964,0,0.306317,0.270602,0.368445,72.187025,85.104462,1929.222008,1341.419412,587.802596,1.999194,1.390072,0.609122,688.912889,0.713899,35.709363,0,0,0,0,1,734,1,231,?,0,?,?,0.668256,0.321727,0.48601,0.180548,0.819452,0.51399,?,0.48601,?,?,0.729638,0.465359,?,0.48601,0.019,0.001,0.015625,0,15.625,0,3894,2339830,262343,97.409326,68.601036,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,4,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8687,966,467,499,0,48.343685,51.656315,0,0.303087,0.271031,0.368552,72.301005,85.128767,1931.249555,1345.037611,586.211944,1.999223,1.392378,0.606845,687.765014,0.711972,35.612436,0,0,0,0,1,735,1,231,?,0,?,?,0.666667,0.320388,0.483437,0.181207,0.818793,0.516563,?,0.483437,?,?,0.728768,0.465082,?,0.483437,0.023,0,0.015625,0,15.625,0,3894,2339561,262612,97.515528,68.65942,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,4,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8687,966,481,485,0,49.792961,50.207039,0,0.322675,0.266961,0.3645,71.215232,84.192753,1931.249555,1298.455515,632.79404,1.999223,1.344157,0.655066,706.655341,0.731527,36.590576,0,0,0,0,1,735,1,231,?,0,?,?,0.672789,0.324438,0.49793,0.176119,0.823881,0.50207,?,0.49793,?,?,0.738107,0.475054,?,0.49793,0.02,0,0.03125,0,31.25,0,3894,2339561,262612,97.929607,68.426501,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,4,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8687,966,462,504,0,47.826087,52.173913,0,0.296087,0.273937,0.371997,73.07611,85.92451,1931.249555,1384.608502,546.641054,1.999223,1.433342,0.565881,674.005714,0.697728,34.89998,0,0,0,0,1,735,1,231,?,0,?,?,0.663946,0.318621,0.478261,0.183008,0.816992,0.521739,?,0.478261,?,?,0.721897,0.456618,?,0.478261,0.021,0,0.03125,0,31.25,0,3894,2339561,262612,96.583851,68.76294,?,?
